base_recall,attack_recall,base_prec,attack_prec,alc,base_prec_as_sampled,attack_prec_as_sampled,alc_as_sampled,alc_low,alc_high,base_si,base_si_low,base_si_high,base_n,attack_si,attack_si_low,attack_si_high,attack_n,secret_column,known_columns,num_known_columns,base_count,attack_count
0.05555555555555555,0.05555555555555555,0.6711901137533265,0.5,-0.4745905307631035,1.0,0.5,-15.673342030532966,-28.383444221003376,0.8166372116804029,0.6576197724933469,0.3423802275066531,1.0,2,0.8109375885315386,0.09453120573423071,0.9054687942657693,2,SEX,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""WGTP""]",23,36,36
0.16666666666666666,0.16666666666666666,0.8048328560489173,0.5,-1.5046482470578397,1.0,0.5,-67.32234019797005,-109.38314277251688,0.5096473951896353,0.3903342879021654,0.6096657120978346,1.0,6,0.624767387034699,0.1876163064826505,0.8123836935173495,6,SEX,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""WGTP""]",23,36,36
0.25,0.25,0.7725547033923994,0.46106361380108574,-1.3491653644167636,0.8888888888888888,0.4444444444444444,-3.880164050404596,-33.92996389611262,0.38397900974730653,0.41510881793811116,0.5650002944233439,0.980109112361455,9,0.5445701854068423,0.18877852109766458,0.7333487065045069,9,SEX,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""WGTP""]",23,36,36
0.3611111111111111,0.3888888888888889,0.7078204766738696,0.5560492283758831,-0.5165106284758926,0.7692307692307693,0.5714285714285714,-0.8514289451478921,-7.121346891342551,0.573438285104076,0.4207684722822893,0.49743624053272495,0.9182047128150143,13,0.46028556515875135,0.32590644579650746,0.7861920109552588,14,SEX,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""WGTP""]",23,36,36
0.5,0.5277777777777778,0.7289224378759285,0.47810997958033186,-0.9235928539362409,0.7777777777777778,0.47368421052631576,-1.3655427297837799,-7.0392230009794154,0.29857714113897355,0.36213656207610934,0.5478541568378738,0.9099907189139831,18,0.40962385593707257,0.2732980516117956,0.6829219075488682,19,SEX,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""WGTP""]",23,36,36
0.6111111111111112,0.6111111111111112,0.6934875284980406,0.46130249430039183,-0.757103627212413,0.7272727272727273,0.45454545454545453,-0.9994030659540353,-4.551432962479313,0.2801015619840455,0.3500097372441292,0.5184826598759761,0.8684923971201053,22,0.3841991049845173,0.26920294180813314,0.6534020467926505,22,SEX,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""WGTP""]",23,36,36
0.6944444444444444,0.6944444444444444,0.6906977047934093,0.482663845018781,-0.6724340806109584,0.72,0.48,-0.85692232357906,-3.896482204176811,0.29585877848981657,0.33292751339405013,0.5242339480963842,0.8571614614904344,25,0.3647019709553026,0.3003128595411297,0.6650148304964323,25,SEX,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""WGTP""]",23,36,36
0.8055555555555556,0.8333333333333334,0.6674712451121182,0.5,-0.5035868335284416,0.6896551724137931,0.5,-0.6110575976814416,-2.868986125884423,0.3265399570677262,0.31954517488609935,0.5076986576690685,0.8272438325551679,29,0.33691748718932474,0.33154125640533766,0.6684587435946624,30,SEX,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""WGTP""]",23,36,36
0.9166666666666666,0.9166666666666666,0.6221450003351202,0.5135716667039022,-0.28733301962908436,0.6363636363636364,0.5151515151515151,-0.33332339407385236,-1.9196837165163425,0.39111766132073866,0.3119664346249125,0.4661617830226639,0.7781282176475764,33,0.3227758244295215,0.35218375448914147,0.674959578918663,33,SEX,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""WGTP""]",23,36,36
1.0,1.0,0.6254974126952133,0.5,-0.3350953130797729,0.6388888888888888,0.5,-0.38460473402274986,-1.9153295050677146,0.34239928567917216,0.2994933156792658,0.47575075485558044,0.7752440705348462,36,0.31051349180746346,0.34474325409626827,0.6552567459037317,36,SEX,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""RAC1P"", ""WGTP""]",23,36,36
0.03225806451612903,0.021505376344086023,0.7192514841224773,0.32880988624667346,-1.185345809718417,1.0,0.0,-18.290859539729933,-18.290859539729933,0.33241053849347235,0.5614970317550455,0.4385029682449545,1.0,3,0.6576197724933469,0.0,0.6576197724933469,2,RAC1P,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""SEX"", ""WGTP""]",23,93,93
0.13978494623655913,0.15053763440860216,0.8859523138229007,0.6120984567517663,-2.204917359991162,1.0,0.6428571428571429,-36.1648571141311,-62.08578431959792,0.2754513493502173,0.22809537235419852,0.7719046276458015,1.0,13,0.44890845142538466,0.387644231039074,0.8365526824644587,14,RAC1P,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""SEX"", ""WGTP""]",23,93,93
0.26881720430107525,0.25806451612903225,0.8987315645680376,0.6436706325541699,-2.449792863538445,0.96,0.6666666666666666,-6.8387045917747615,-52.50982886318688,0.07808590863013223,0.1883444038599501,0.8045593626380625,0.9929037664980126,25,0.35321492834570506,0.4670631683813174,0.8202780967270225,24,RAC1P,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""SEX"", ""WGTP""]",23,93,93
0.3655913978494624,0.3548387096774194,0.8963906378735336,0.6492883337429246,-2.3557764624528903,0.9411764705882353,0.6666666666666666,-4.565897298083142,-27.712672028794152,-0.03465383614241654,0.1746534138326874,0.8090639309571899,0.9837173447898773,34,0.30641877892973696,0.49607894427805616,0.8024977232077931,33,RAC1P,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PUMA"", ""PWGTP"", ""SEX"", ""WGTP""]",23,93,93
