base_recall,attack_recall,base_prec,attack_prec,alc,base_prec_as_sampled,attack_prec_as_sampled,alc_as_sampled,alc_low,alc_high,base_si,base_si_low,base_si_high,base_n,attack_si,attack_si_low,attack_si_high,attack_n,secret_column,base_count,attack_count
1.0,1.0,0.982246406850942,0.7241426961419871,-14.529926943448439,0.9907834101382489,0.728110599078341,-28.469111014549146,-130.70424146055373,-5.580110271287601,0.030444844447288233,0.9670239846272979,0.9974688290745861,217,0.11763137059048923,0.6653270108467425,0.7829583814372317,217,DENSITY__discretized,217,217
0.3157894736842105,0.12280701754385964,0.9120603881766711,0.8228347824666563,-1.0826155400744337,1.0,1.0,-4.99673768122483,-182.71931872303622,0.9334399080081438,0.17587922364665765,0.8241207763533424,1.0,18,0.3543304350666874,0.6456695649333126,1.0,7,DEYE,57,57
0.3157894736842105,0.22807017543859648,0.9120603881766711,0.8859523138229007,-0.3118216928676689,1.0,1.0,-1.1029403537407392,-116.39757881914562,0.9766586582840521,0.17587922364665765,0.8241207763533424,1.0,18,0.22809537235419852,0.7719046276458015,1.0,13,DEYE,57,57
0.3157894736842105,0.3157894736842105,0.9120603881766711,0.9120603881766711,0.0,1.0,1.0,0.0,-89.095093047025,0.9889006163800946,0.17587922364665765,0.8241207763533424,1.0,18,0.17587922364665765,0.8241207763533424,1.0,18,DEYE,57,57
0.45614035087719296,0.43859649122807015,0.9356355390703923,0.9334038745304756,-0.03573768541330013,1.0,1.0,-0.15500707765762375,-211.74792709271358,0.9943801375834158,0.12872892185921536,0.8712710781407846,1.0,26,0.1331922509390484,0.8668077490609514,0.9999999999999998,25,DEYE,57,57
0.5964912280701754,0.5789473684210527,0.9492427229233379,0.9478650012287742,-0.027646931908634712,1.0,1.0,-0.17370054337978125,-558.9988291355124,0.9978467182339218,0.10151455415332378,0.898485445846676,0.9999999999999998,34,0.10426999754245225,0.895730002457548,1.0000000000000002,33,DEYE,57,57
0.6666666666666666,0.6842105263157895,0.9540950658872078,0.9551665731462143,0.023612659908966317,1.0,1.0,0.1612416351465908,-940.4997081587137,0.9991300339508611,0.0918098682255839,0.9081901317744159,0.9999999999999998,38,0.08966685370757133,0.9103331462924287,1.0,39,DEYE,57,57
0.7719298245614035,0.7894736842105263,0.9598521981207597,0.940199791716509,-0.48898522615736234,1.0,0.9777777777777777,-689.9297798674436,-3591.780601931462,0.9506954438923644,0.08029560375848066,0.9197043962415193,1.0,44,0.11173321880131548,0.8843331823158513,0.9960664011171668,45,DEYE,57,57
0.8596491228070176,0.8771929824561403,0.9447265560881293,0.927180104398655,-0.31733934481518555,0.9795918367346939,0.96,-0.9592490854548115,-36.123634955743675,0.8966636968483768,0.10332354264409105,0.8930647847660838,0.9963883274101748,49,0.1235620225474503,0.8653990931249298,0.9889611156723801,50,DEYE,57,57
1.0,1.0,0.9355582609894044,0.9191221001973515,-0.2550150088169204,0.9649122807017544,0.9473684210526315,-0.4998575406009294,-13.836927943596763,0.8484262118517575,0.10953214933132516,0.8807921863237419,0.9903243356550671,57,0.1256352083379736,0.8563044960283647,0.9819397043663383,57,DEYE,57,57
0.17647058823529413,0.1411764705882353,0.8980583494820757,0.7525019977815864,-1.3597350100711465,1.0,0.8333333333333334,-25.11086349850061,-66.76483114910512,0.7317169076462096,0.20388330103584884,0.7961166989641514,1.0000000000000002,15,0.40106572006911967,0.5519691377470266,0.9530348578161463,12,DPHY,85,85
0.3176470588235294,0.25882352941176473,0.9377224851290662,0.7321850341976488,-3.214485275619963,1.0,0.7727272727272727,-117.38904622529991,-223.79485704446475,0.1756305938909085,0.12455502974186705,0.8754449702581327,0.9999999999999998,27,0.33316913189973196,0.5656004682477829,0.8987696001475148,22,DPHY,85,85
0.3764705882352941,0.38823529411764707,0.9464104008724646,0.7850050007819471,-2.9440923248232984,1.0,0.8181818181818182,-150.8470644638188,-285.3859348431233,0.19533778645849198,0.10717919825507072,0.8928208017449293,1.0,32,0.2577746342572925,0.6561176836533009,0.9138923179105934,33,DPHY,85,85
0.4588235294117647,0.49411764705882355,0.9551665731462143,0.8272147175479629,-2.812425402205766,1.0,0.8571428571428571,-231.83444442852866,-452.0584851392313,0.25091856332783585,0.08966685370757133,0.9103331462924287,1.0,39,0.21125122458482137,0.7215891052555522,0.9328403298403736,42,DPHY,85,85
0.5647058823529412,0.5764705882352941,0.9436603545349853,0.8501038845800165,-1.652901113429255,0.9791666666666666,0.8775510204081632,-4.818927849737528,-60.65480148100684,0.47296703767436393,0.10530506897500802,0.8910078200474814,0.9963128890224894,48,0.18509571503516353,0.7575560270624347,0.9426517420975983,49,DPHY,85,85
0.7294117647058823,0.7411764705882353,0.955639965112239,0.851578203327968,-2.34308161905518,0.9838709677419355,0.873015873015873,-6.851375667007517,-78.61090717458262,0.2339384310442447,0.08301433543827796,0.9141327973931,0.997147132831378,62,0.16529709622132926,0.7689296552173034,0.9342267514386327,63,DPHY,85,85
0.8235294117647058,0.8235294117647058,0.9333608857553066,0.8521057196761865,-1.2189771456506104,0.9571428571428572,0.8714285714285714,-1.9990965813186001,-14.418565713411263,0.4169392267023009,0.10391514648116396,0.8814033125147246,0.9853184589958885,70,0.15750655834087657,0.7733524405057483,0.9308589988466248,70,DPHY,85,85
0.9176470588235294,0.9176470588235294,0.9276561110265795,0.8421248888212636,-1.1821100842662364,0.9487179487179487,0.8589743589743589,-1.749631102674357,-10.680540390882257,0.35284298859695035,0.10444575299904879,0.8754332345270551,0.9798789875261039,78,0.1545293412297304,0.7648602182063984,0.9193895594361288,78,DPHY,85,85
1.0,1.0,0.8995882155835432,0.8207961730741122,-0.7846110579221962,0.9176470588235294,0.8352941176470589,-0.999878586171677,-5.366921817884003,0.3718605861075582,0.11989612183459242,0.839640154666247,0.9595362765008394,85,0.15695841254384535,0.7423169668021895,0.8992753793460349,85,DPHY,85,85
0.23655913978494625,0.10215053763440861,0.9598521981207597,0.8721303471343558,-2.219406842412827,1.0,0.9473684210526315,-16.43889601080566,-66.07580808657211,0.7087538019248831,0.08029560375848066,0.9197043962415193,1.0,44,0.2370353176066875,0.753612688331012,0.9906480059376995,19,DREM,186,186
0.23655913978494625,0.23118279569892472,0.9598521981207597,0.9162978799324901,-0.9936148788321231,1.0,0.9534883720930233,-12.099182942163843,-40.092138714183456,0.7992634625048346,0.08029560375848066,0.9197043962415193,1.0,44,0.14170571994625936,0.8454450199593604,0.9871507399056197,43,DREM,186,186
0.3924731182795699,0.34946236559139787,0.9750039960221342,0.9285208434765497,-1.7997962993121577,1.0,0.9538461538461539,-44.01035119165977,-120.50312880382744,0.660886494098181,0.04999200795573111,0.9500079920442687,0.9999999999999998,73,0.1113186322198757,0.8728615273666118,0.9841801595864875,65,DREM,186,186
0.5053763440860215,0.5161290322580645,0.9701483456445632,0.8806034131396703,-2.9572786264521302,0.9893617021276596,0.8958333333333334,-8.45710815924719,-78.05060286168505,0.004907174000498918,0.05594251721469767,0.9421770870372144,0.998119604251912,94,0.12365010888577321,0.8187783586967836,0.9424284675825568,96,DREM,186,186
0.6075268817204301,0.6236559139784946,0.9664440220969523,0.8754960966165195,-2.6961819928878077,0.9823008849557522,0.8879310344827587,-5.280453366608412,-35.2381183112836,-0.07060452655318797,0.05737749216512045,0.9377552760143921,0.9951327681795126,113,0.11566081435763664,0.8176656894377012,0.9333265037953379,116,DREM,186,186
0.7473118279569892,0.7419354838709677,0.9445488062377619,0.8807067443395584,-1.1504944530931838,0.9568345323741008,0.8913043478260869,-1.5167029945423085,-7.594010408789797,0.26352012166838845,0.07104044445066826,0.9090285840124278,0.9800690284630961,139,0.10461571574549222,0.8283988864668123,0.9330146022123045,138,DREM,186,186
0.8548387096774194,0.8602150537634409,0.9390773732795477,0.890621521931398,-0.7951637840470835,0.949685534591195,0.9,-0.987196729037818,-5.0742895372564885,0.34986525226480103,0.07041990121158082,0.9038674226737573,0.9742873238853381,159,0.09376808447054297,0.8437374796961264,0.9375055641666694,160,DREM,186,186
0.9193548387096774,0.9193548387096774,0.8975029748023015,0.8746251057489316,-0.22318176924403926,0.9064327485380117,0.8830409356725146,-0.24997125163675463,-1.9739799007610683,0.47463915155036873,0.08816264215308567,0.8534216537257586,0.9415842958788443,171,0.09674695482592166,0.8262516283359708,0.9229985831618924,171,DREM,186,186
1.0,1.0,0.8529260700808337,0.8634611766504108,0.07162649635053232,0.8602150537634409,0.8709677419354839,0.07691757435814198,-0.9010614499257377,0.5517858048226333,0.09972562140886287,0.8030632593764022,0.9027888807852651,186,0.09654899701635555,0.815186678142233,0.9117356751585886,186,DREM,186,186
0.31313131313131315,0.1111111111111111,0.944872302269782,0.8032046953312597,-2.64206618502114,1.0,0.9090909090909091,-50.281209573732234,-190.60474512826195,0.7358406544248068,0.11025539546043595,0.889744604539564,1.0,31,0.36112626356571076,0.6226415635484044,0.9837678271141151,11,DVET,99,99
0.31313131313131315,0.24242424242424243,0.944872302269782,0.8950942395239674,-0.8967921452732855,1.0,0.9583333333333334,-21.430558532914237,-100.9712843975619,0.9016622805394288,0.11025539546043595,0.889744604539564,1.0,31,0.19502460862105353,0.7975819352134406,0.9926065438344941,24,DVET,99,99
0.31313131313131315,0.3838383838383838,0.944872302269782,0.9062955852675019,-0.6610788659463185,1.0,0.9473684210526315,-25.671227447639694,-85.30864523645546,0.860135850682297,0.11025539546043595,0.889744604539564,1.0,31,0.15830041317041132,0.8271453786822962,0.9854457918527075,38,DVET,99,99
0.48484848484848486,0.5050505050505051,0.9436603545349853,0.9086070563813222,-0.6155095234122205,0.9791666666666666,0.94,-1.8328775093032095,-37.872846587526055,0.8078808664205491,0.10530506897500802,0.8910078200474814,0.9963128890224894,48,0.14155594653940795,0.8378290831116182,0.9793850296510261,50,DVET,99,99
0.5757575757575758,0.5757575757575758,0.9519944217814573,0.9026859394052985,-1.022340455206418,0.9824561403508771,0.9298245614035088,-2.961945165980398,-49.23242711529609,0.700945378495418,0.08980382713426882,0.9070925082143229,0.9968963353485917,57,0.1393752807312707,0.8329982990396632,0.9723735797709339,57,DVET,99,99
0.7171717171717171,0.7272727272727273,0.9609744457634829,0.9219328121793522,-0.9988181040156412,0.9859154929577465,0.9444444444444444,-2.9321909832441766,-51.74404154469927,0.7108385237869594,0.07306990193194585,0.92443949479751,0.9975093967294558,71,0.11250594367866251,0.8656798403400209,0.9781857840186834,72,DVET,99,99
0.8080808080808081,0.8181818181818182,0.9651636618514304,0.9302141960705783,-1.0025486629015399,0.9875,0.9506172839506173,-2.94518776837054,-52.85460648489393,0.7126818813752436,0.06525272525623427,0.9325372992233133,0.9977900244795476,80,0.10083299675077562,0.8797976976951905,0.9806306944459661,81,DVET,99,99
0.9292929292929293,0.9090909090909091,0.959091509472094,0.9369071039095844,-0.542168026900097,0.9782608695652174,0.9555555555555556,-1.0439665060054923,-17.152483747525554,0.7702124421027363,0.06985289859810484,0.9241650601730416,0.9940179587711464,92,0.0913513084754135,0.8912314496718777,0.9825827581472912,90,DVET,99,99
1.0,1.0,0.9618759841088707,0.9327048693230474,-0.7649630940812847,0.9797979797979798,0.9494949494949495,-1.4992578673556514,-19.26628936401958,0.6920348160191564,0.06513259156074314,0.9293096883284991,0.9944422798892423,99,0.09106379237107176,0.8871729731375115,0.9782367655085833,99,DVET,99,99
1.0,1.0,0.5631254994453967,0.31062350166381025,-0.5779605306689699,0.5833333333333334,0.25,-0.799980800460789,-3.713958985002492,0.31270306072340553,0.4872283737916937,0.3195113125495498,0.8067396863412435,12,0.443363666539511,0.08894166839405473,0.5323053349335657,12,EDU,12,12
0.10833333333333334,0.09166666666666666,0.8265750347732237,0.6684470529618111,-0.8548367208726151,0.9230769230769231,0.7272727272727273,-2.174935330556625,-19.78520042105865,0.6694129450533162,0.3194290879684393,0.6668604907890041,0.9862895787574434,13,0.46818470827588016,0.43435469882387095,0.9025394070997511,11,HISP,120,120
0.24166666666666667,0.24166666666666667,0.9110657834570175,0.8197178315776801,-0.9862238082411702,0.9655172413793104,0.8620689655172413,-2.710021025945255,-30.549637544593644,0.6656265273581297,0.1656420045004402,0.8282447812067973,0.9938867857072375,29,0.25061553756240074,0.6944100627964797,0.9450256003588804,29,HISP,120,120
0.35,0.35833333333333334,0.9144719755607529,0.8522520522505685,-0.7140430562131689,0.9523809523809523,0.8837209302325582,-1.3962709615106945,-15.805508951571477,0.6731019549033073,0.14474099906068283,0.8421014760304115,0.9868424750910944,42,0.19408734070277966,0.7552083818991787,0.9492957226019584,43,HISP,120,120
0.525,0.5333333333333333,0.911421301766771,0.8390257285119606,-0.8138311918421001,0.9365079365079365,0.859375,-1.2078057923288603,-8.73597376543531,0.5010262245951906,0.1272261604396696,0.8478082215469362,0.9750343819866059,63,0.17037709185546168,0.7538371825842297,0.9242142744396914,64,HISP,120,120
0.625,0.625,0.9122196682574508,0.8234338935558461,-1.0098101345596018,0.9333333333333333,0.84,-1.3970054311884021,-7.956248949930242,0.35934512307226457,0.1179405376861109,0.8532493994143954,0.9711899371005063,75,0.1652019408167852,0.7408329231474534,0.9060348639642386,75,HISP,120,120
0.75,0.7583333333333333,0.9049382914283954,0.7899575812302835,-1.2089947717671463,0.9222222222222223,0.8021978021978022,-1.5423336718326879,-6.617426098274376,0.15131651407531638,0.11375378650863122,0.8480613981740798,0.961815184682711,90,0.16219563639943113,0.708859763030568,0.8710553994299991,91,HISP,120,120
0.8333333333333334,0.8416666666666667,0.8852026007172058,0.7909154483643999,-0.8211999594365158,0.9,0.801980198019802,-0.9800143589237694,-4.180037578926627,0.2429226948876966,0.11913652444423828,0.8256343384950866,0.9447708629393249,100,0.1541590735950743,0.7138359115668628,0.8679949851619371,101,HISP,120,120
0.9166666666666666,0.9166666666666666,0.8689341337952463,0.7810926733678067,-0.6701530795106018,0.8818181818181818,0.7909090909090909,-0.7691601989775979,-3.1803225294664483,0.2512850257299487,0.1213691678709713,0.8082495498597607,0.929618717730732,110,0.1506872360217264,0.7057490553569435,0.85643629137867,110,HISP,120,120
1.0,1.0,0.8633678125929862,0.7583948889550125,-0.7682321662876532,0.875,0.7666666666666667,-0.8665973388795555,-3.0981886529813925,0.1498354434699154,0.11879442934612028,0.8039705979199261,0.9227650272660464,120,0.14989871942631705,0.683445529241854,0.833344248668171,120,HISP,120,120
0.7816091954022989,0.0842911877394636,0.9907586800956585,0.9256725626956895,-8.952911267799971,1.0,1.0,-663.859204661155,-5665.2800306068875,-0.04684221131847149,0.018482639808683143,0.9815173601913169,1.0,204,0.14865487460862092,0.8513451253913791,1.0,22,HOUSING_TYPE,261,261
0.7816091954022989,0.22988505747126436,0.9907586800956585,0.9699140739289549,-2.6720132371375787,1.0,1.0,-138.88004303593814,-2194.9216588518457,0.7797543712345811,0.018482639808683143,0.9815173601913169,1.0,204,0.060171852142089755,0.93982814785791,0.9999999999999998,60,HOUSING_TYPE,261,261
0.7816091954022989,0.3065134099616858,0.9907586800956585,0.9770909352322362,-1.6953683475234604,1.0,1.0,-71.9500032609382,-1640.598819626076,0.8851378725089643,0.018482639808683143,0.9815173601913169,1.0,204,0.04581812953552711,0.9541818704644727,0.9999999999999998,80,HOUSING_TYPE,261,261
0.7816091954022989,0.5210727969348659,0.9907586800956585,0.9576611295371376,-3.6048598538845336,1.0,0.9705882352941176,-1020.2378395080815,-2521.4155249014957,0.3595140553599162,0.018482639808683143,0.9815173601913169,1.0,204,0.06168601497941395,0.9268181220474306,0.9885041370268446,136,HOUSING_TYPE,261,261
0.7816091954022989,0.5938697318007663,0.9907586800956585,0.9501343700243383,-4.398720288306926,1.0,0.9612903225806452,-1333.4074603290933,-2813.9820722428162,0.02505910501983292,0.018482639808683143,0.9815173601913169,1.0,204,0.06401189038415589,0.9181284248322603,0.9821403152164162,155,HOUSING_TYPE,261,261
0.7816091954022989,0.7432950191570882,0.9907586800956585,0.9397460497844845,-5.5041497515324265,1.0,0.9484536082474226,-1768.937120898659,-3166.1163228125934,-0.5276641841052542,0.018482639808683143,0.9815173601913169,1.0,204,0.06403434042906364,0.9077288795699526,0.9717632199990163,194,HOUSING_TYPE,261,261
0.8007662835249042,0.8199233716475096,0.9674841102448122,0.9269159805643266,-1.2466039028689335,0.9760765550239234,0.9345794392523364,-1.7326812924319093,-9.386221126877423,0.28120418918939893,0.04450984428211846,0.9452291881037529,0.9897390323858714,209,0.0674357719564187,0.8931980945861172,0.9606338665425359,214,HOUSING_TYPE,261,261
0.896551724137931,0.9386973180076629,0.8657898855455148,0.9119088534754881,0.3436118329884984,0.8717948717948718,0.9183673469387755,0.36324186835499067,-0.34406268916004806,0.6981091086518576,0.0858200990120489,0.8228798360394904,0.9086999350515393,234,0.06925411228944034,0.8772817973307679,0.9465359096202083,245,HOUSING_TYPE,261,261
1.0,1.0,0.7775245247752611,0.9059032165080348,0.5770205520297212,0.7816091954022989,0.9118773946360154,0.5964639163013763,0.2537893688154557,0.7817721334418144,0.09985170834145907,0.7275986706045315,0.8274503789459906,261,0.06931808050342592,0.8712441762563219,0.9405622567597478,261,HOUSING_TYPE,261,261
0.06666666666666667,0.09333333333333334,0.7827587676084127,0.7305962731904688,-0.18865482578510998,1.0,0.8571428571428571,-5.193947197862322,-19.50682966444517,0.9057108986562953,0.43448246478317476,0.5655175352168252,1.0,5,0.48744820492957547,0.48687217072568106,0.9743203756552565,7,INDP,75,75
0.16,0.17333333333333334,0.8787529966723795,0.7078204766738696,-1.317586996726442,1.0,0.7692307692307693,-28.93249969412869,-63.1560093479103,0.6453062194975208,0.2424940066552409,0.7575059933447591,1.0,12,0.4207684722822893,0.49743624053272495,0.9182047128150143,13,INDP,75,75
0.32,0.30666666666666664,0.9310118976625099,0.5931394979945188,-4.7676527600873255,1.0,0.6086956521739131,-205.26367700836093,-310.55770600601585,-0.5988692124684336,0.13797620467498017,0.8620237953250198,1.0,24,0.3705685481614035,0.4078552239138171,0.7784237720752206,23,INDP,75,75
0.4266666666666667,0.4266666666666667,0.9464104008724646,0.5837019501635872,-6.668523662299281,1.0,0.59375,-506.85083367363075,-720.3828806943236,-1.3707739259832281,0.10717919825507072,0.8928208017449293,1.0,32,0.322203402819517,0.4226002487538286,0.7448036515733456,32,INDP,75,75
0.64,0.64,0.8665020320071619,0.654316645055647,-1.5879554680334917,0.8958333333333334,0.6666666666666666,-2.1973888482363746,-9.445977787952625,0.022121074316715183,0.1763524979020502,0.7783257830561368,0.954678280958187,48,0.25783109599233445,0.5254010970594798,0.7832321930518142,48,INDP,75,75
0.72,0.7333333333333333,0.811195470636368,0.6104663298679807,-1.0628235460511923,0.8333333333333334,0.6181818181818182,-1.290453679573818,-4.691735448537921,0.07727660135500734,0.19712122586731906,0.7126348577027084,0.9097560835700275,54,0.24874825508616277,0.4860922023248993,0.7348404574110621,55,INDP,75,75
0.8533333333333334,0.84,0.7063634869203238,0.5972450349630549,-0.371594931981846,0.71875,0.6031746031746031,-0.410916269892123,-1.7975799923453597,0.28906867914280654,0.21540557948479577,0.5986606971779259,0.8140662766627217,64,0.2348716996929609,0.4798091851165745,0.7146808848095354,63,INDP,75,75
0.9066666666666666,0.92,0.6809540091946924,0.5892348959676981,-0.28746833657506327,0.6911764705882353,0.5942028985507246,-0.31399738141366235,-1.4731477360192524,0.30132642126336173,0.21464425225957573,0.5736318830649045,0.7882761353244803,68,0.22575203523866005,0.476358878348368,0.702110913587028,69,INDP,75,75
1.0,1.0,0.620494979952178,0.5951276157517194,-0.06684152895256186,0.6266666666666667,0.6,-0.07142665821451227,-0.882562986747051,0.3902171941524007,0.21389065761522197,0.513549651144567,0.7274403087597889,75,0.21649445557922536,0.4868803879621067,0.7033748435413321,75,INDP,75,75
0.8,0.8,0.8787529966723795,0.5631254994453967,-2.6026577898802365,1.0,0.5833333333333334,-17202.55487776968,-28094.74557496279,0.2030102785682863,0.2424940066552409,0.7575059933447591,1.0,12,0.4872283737916937,0.3195113125495498,0.8067396863412435,12,INDP_CAT,15,15
